ID,ProviderId,nameZh,ddesc,departureZh,destinationZh,gxcode,RouteType,MasterRouteName,MasterRouteNo,MasterRouteDesc,routeMapImageUrl,stopAddrUrl,op_type
5649,6,5649,龍潭  -  新屋(經楊梅),龍潭,新屋站,5649,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5649/map/1788/image,http://ebus.tycg.gov.tw/cms/api/route/5649/stop-address.pdf,7
5650,5,5650,新屋  -  楊梅,新屋站,楊梅站,5650,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5650/map/1789/image,http://ebus.tycg.gov.tw/cms/api/route/5650/stop-address.pdf,7
5650,6,5650,新屋  -  楊梅,新屋站,楊梅站,5650,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5650/map/1789/image,http://ebus.tycg.gov.tw/cms/api/route/5650/stop-address.pdf,7
56501,5,5650A,新屋  -  楊梅(繞行新屋高中),新屋站,楊梅站,56501,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56501/map/1790/image,http://ebus.tycg.gov.tw/cms/api/route/56501/stop-address.pdf,7
56501,6,5650A,新屋  -  楊梅(繞行新屋高中),新屋站,楊梅站,56501,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56501/map/1790/image,http://ebus.tycg.gov.tw/cms/api/route/56501/stop-address.pdf,7
5651,5,5651,中壢  -  北高榮(經埔心),中壢北站,高榮,5651,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5651/map/1791/image,http://ebus.tycg.gov.tw/cms/api/route/5651/stop-address.pdf,7
5651,6,5651,中壢  -  北高榮(經埔心),中壢北站,高榮,5651,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5651/map/1791/image,http://ebus.tycg.gov.tw/cms/api/route/5651/stop-address.pdf,7
56511,5,5651A,中壢  -  北高榮(經埔心)[繞駛比佛利],中壢北站,高榮,56511,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56511/map/1792/image,http://ebus.tycg.gov.tw/cms/api/route/56511/stop-address.pdf,7
56511,6,5651A,中壢  -  北高榮(經埔心)[繞駛比佛利],中壢北站,高榮,56511,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/56511/map/1792/image,http://ebus.tycg.gov.tw/cms/api/route/56511/stop-address.pdf,7
5652,5,5652,楊梅  -  東流里,楊梅站,梅園,5652,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5652/map/1793/image,http://ebus.tycg.gov.tw/cms/api/route/5652/stop-address.pdf,7
5652,6,5652,楊梅  -  東流里,楊梅站,梅園,5652,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5652/map/1793/image,http://ebus.tycg.gov.tw/cms/api/route/5652/stop-address.pdf,7
5653,5,5653,中壢  -  六福村(經車頭),中壢北站,六福村,5653,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5653/map/1794/image,http://ebus.tycg.gov.tw/cms/api/route/5653/stop-address.pdf,7
5653,6,5653,中壢  -  六福村(經車頭),中壢北站,六福村,5653,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5653/map/1794/image,http://ebus.tycg.gov.tw/cms/api/route/5653/stop-address.pdf,7
5654,5,5654,中壢  -  新屋(經楊梅),中壢北站,新屋站,5654,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5654/map/1795/image,http://ebus.tycg.gov.tw/cms/api/route/5654/stop-address.pdf,6
5654,6,5654,中壢  -  新屋(經楊梅),中壢北站,新屋站,5654,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5654/map/1795/image,http://ebus.tycg.gov.tw/cms/api/route/5654/stop-address.pdf,6
5671,5,5671,中壢  -  國軍桃園總醫院(經龍潭),中壢北站,國軍桃園總醫院,5671,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5671/map/1796/image,http://ebus.tycg.gov.tw/cms/api/route/5671/stop-address.pdf,7
5671,6,5671,中壢  -  國軍桃園總醫院(經龍潭),中壢北站,國軍桃園總醫院,5671,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5671/map/1796/image,http://ebus.tycg.gov.tw/cms/api/route/5671/stop-address.pdf,7
5672,5,5672,中壢  -  國軍桃園總醫院(經黃泥塘),中壢北站,國軍桃園總醫院,5672,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5672/map/1797/image,http://ebus.tycg.gov.tw/cms/api/route/5672/stop-address.pdf,7
5672,6,5672,中壢  -  國軍桃園總醫院(經黃泥塘),中壢北站,國軍桃園總醫院,5672,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5672/map/1797/image,http://ebus.tycg.gov.tw/cms/api/route/5672/stop-address.pdf,7
5674,5,5674,中壢  -  金雞湖(經東勢),中壢北站,金雞湖,5674,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5674/map/1798/image,http://ebus.tycg.gov.tw/cms/api/route/5674/stop-address.pdf,
5674,6,5674,中壢  -  金雞湖(經東勢),中壢北站,金雞湖,5674,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5674/map/1798/image,http://ebus.tycg.gov.tw/cms/api/route/5674/stop-address.pdf,
8050,1,L110,埔子紅線,桃園區公所,桃園區公所,8050,免費巴士,,,桃園,http://ebus.tycg.gov.tw/cms/api/route/8050/map/1612/image,http://ebus.tycg.gov.tw/cms/api/route/8050/stop-address.pdf,2
8040,1,L111,埔子藍線,桃園區公所,桃園區公所,8040,免費巴士,,,桃園,http://ebus.tycg.gov.tw/cms/api/route/8040/map/1613/image,http://ebus.tycg.gov.tw/cms/api/route/8040/stop-address.pdf,2
6910,1,L112,府前線,桃園市政府,桃園火車站,6910,免費巴士,,,桃園,http://ebus.tycg.gov.tw/cms/api/route/6910/map/359/image,http://ebus.tycg.gov.tw/cms/api/route/6910/stop-address.pdf,2
51130,1,L113,紅線,深耕十期社區,深耕十期社區,51130,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51130/map/975/image,http://ebus.tycg.gov.tw/cms/api/route/51130/stop-address.pdf,2
51130,6,L113,紅線,深耕十期社區,深耕十期社區,51130,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51130/map/975/image,http://ebus.tycg.gov.tw/cms/api/route/51130/stop-address.pdf,2
51150,1,L115,紅甲線,深耕十期社區,深耕十期社區,51150,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51150/map/976/image,http://ebus.tycg.gov.tw/cms/api/route/51150/stop-address.pdf,2
51150,6,L115,紅甲線,深耕十期社區,深耕十期社區,51150,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51150/map/976/image,http://ebus.tycg.gov.tw/cms/api/route/51150/stop-address.pdf,2
51160,1,L116,藍線,深耕十期社區,深耕十期社區,51160,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51160/map/977/image,http://ebus.tycg.gov.tw/cms/api/route/51160/stop-address.pdf,2
51160,6,L116,藍線,深耕十期社區,深耕十期社區,51160,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51160/map/977/image,http://ebus.tycg.gov.tw/cms/api/route/51160/stop-address.pdf,2
51170,1,L117,藍乙線,深耕十期社區,深耕十期社區,51170,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51170/map/978/image,http://ebus.tycg.gov.tw/cms/api/route/51170/stop-address.pdf,2
51170,6,L117,藍乙線,深耕十期社區,深耕十期社區,51170,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51170/map/978/image,http://ebus.tycg.gov.tw/cms/api/route/51170/stop-address.pdf,2
51180,1,L118,紫線,深耕十期社區,深耕十期社區,51180,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51180/map/980/image,http://ebus.tycg.gov.tw/cms/api/route/51180/stop-address.pdf,2
51180,6,L118,紫線,深耕十期社區,深耕十期社區,51180,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51180/map/980/image,http://ebus.tycg.gov.tw/cms/api/route/51180/stop-address.pdf,2
51190,1,L119,紫線,深耕十期社區,深耕十期社區,51190,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51190/map/979/image,http://ebus.tycg.gov.tw/cms/api/route/51190/stop-address.pdf,2
51190,6,L119,紫線,深耕十期社區,深耕十期社區,51190,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51190/map/979/image,http://ebus.tycg.gov.tw/cms/api/route/51190/stop-address.pdf,2
51200,1,L120,綠線,深耕十期社區,深耕十期社區,51200,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51200/map/981/image,http://ebus.tycg.gov.tw/cms/api/route/51200/stop-address.pdf,2
51200,6,L120,綠線,深耕十期社區,深耕十期社區,51200,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51200/map/981/image,http://ebus.tycg.gov.tw/cms/api/route/51200/stop-address.pdf,2
51210,1,L121,綠線,深耕十期社區,深耕十期社區,51210,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51210/map/982/image,http://ebus.tycg.gov.tw/cms/api/route/51210/stop-address.pdf,2
51210,6,L121,綠線,深耕十期社區,深耕十期社區,51210,免費巴士,,,八德,http://ebus.tycg.gov.tw/cms/api/route/51210/map/982/image,http://ebus.tycg.gov.tw/cms/api/route/51210/stop-address.pdf,2
6540,1,L206,大崙橘線,中壢區公所,中壢區公所,6540,免費巴士,,,中壢,http://ebus.tycg.gov.tw/cms/api/route/6540/map/1899/image,http://ebus.tycg.gov.tw/cms/api/route/6540/stop-address.pdf,2
6540,24,L206,大崙橘線,中壢區公所,中壢區公所,6540,免費巴士,,,中壢,http://ebus.tycg.gov.tw/cms/api/route/6540/map/1899/image,http://ebus.tycg.gov.tw/cms/api/route/6540/stop-address.pdf,2
6541,1,L206A,大崙橘線,中壢區公所,中壢區公所,6541,免費巴士,,,中壢,http://ebus.tycg.gov.tw/cms/api/route/6541/map/2097/image,http://ebus.tycg.gov.tw/cms/api/route/6541/stop-address.pdf,2
6541,24,L206A,大崙橘線,中壢區公所,中壢區公所,6541,免費巴士,,,中壢,http://ebus.tycg.gov.tw/cms/api/route/6541/map/2097/image,http://ebus.tycg.gov.tw/cms/api/route/6541/stop-address.pdf,2
6550,1,L207,大崙紫線,中壢區公所,中壢區公所,6550,免費巴士,,,中壢,http://ebus.tycg.gov.tw/cms/api/route/6550/map/2098/image,http://ebus.tycg.gov.tw/cms/api/route/6550/stop-address.pdf,2
6550,24,L207,大崙紫線,中壢區公所,中壢區公所,6550,免費巴士,,,中壢,http://ebus.tycg.gov.tw/cms/api/route/6550/map/2098/image,http://ebus.tycg.gov.tw/cms/api/route/6550/stop-address.pdf,2
6551,1,L207A,大崙紫線,中壢區公所,中壢區公所,6551,免費巴士,,,中壢,http://ebus.tycg.gov.tw/cms/api/route/6551/map/2099/image,http://ebus.tycg.gov.tw/cms/api/route/6551/stop-address.pdf,2
6551,24,L207A,大崙紫線,中壢區公所,中壢區公所,6551,免費巴士,,,中壢,http://ebus.tycg.gov.tw/cms/api/route/6551/map/2099/image,http://ebus.tycg.gov.tw/cms/api/route/6551/stop-address.pdf,2
6560,1,L208,內環黃線,中壢區公所,中壢區公所,6560,免費巴士,,,中壢,http://ebus.tycg.gov.tw/cms/api/route/6560/map/833/image,http://ebus.tycg.gov.tw/cms/api/route/6560/stop-address.pdf,2
6560,24,L208,內環黃線,中壢區公所,中壢區公所,6560,免費巴士,,,中壢,http://ebus.tycg.gov.tw/cms/api/route/6560/map/833/image,http://ebus.tycg.gov.tw/cms/api/route/6560/stop-address.pdf,2
6580,1,L209,內定青埔灰線,中壢區公所,中壢區公所,6580,免費巴士,,,中壢,http://ebus.tycg.gov.tw/cms/api/route/6580/map/2100/image,http://ebus.tycg.gov.tw/cms/api/route/6580/stop-address.pdf,2
6580,24,L209,內定青埔灰線,中壢區公所,中壢區公所,6580,免費巴士,,,中壢,http://ebus.tycg.gov.tw/cms/api/route/6580/map/2100/image,http://ebus.tycg.gov.tw/cms/api/route/6580/stop-address.pdf,2
6720,1,L210,東勢紅,平鎮區公所,平鎮區公所,6720,免費巴士,,,平鎮,http://ebus.tycg.gov.tw/cms/api/route/6720/map/1008/image,http://ebus.tycg.gov.tw/cms/api/route/6720/stop-address.pdf,2
6720,24,L210,東勢紅,平鎮區公所,平鎮區公所,6720,免費巴士,,,平鎮,http://ebus.tycg.gov.tw/cms/api/route/6720/map/1008/image,http://ebus.tycg.gov.tw/cms/api/route/6720/stop-address.pdf,2
6710,1,L211,東勢藍,平鎮區公所,平鎮區公所,6710,免費巴士,,,平鎮,http://ebus.tycg.gov.tw/cms/api/route/6710/map/1009/image,http://ebus.tycg.gov.tw/cms/api/route/6710/stop-address.pdf,2
6710,24,L211,東勢藍,平鎮區公所,平鎮區公所,6710,免費巴士,,,平鎮,http://ebus.tycg.gov.tw/cms/api/route/6710/map/1009/image,http://ebus.tycg.gov.tw/cms/api/route/6710/stop-address.pdf,2
6760,1,L215,平南紅,平鎮區公所,平鎮區公所,6760,免費巴士,,,平鎮,http://ebus.tycg.gov.tw/cms/api/route/6760/map/1013/image,http://ebus.tycg.gov.tw/cms/api/route/6760/stop-address.pdf,2
6760,24,L215,平南紅,平鎮區公所,平鎮區公所,6760,免費巴士,,,平鎮,http://ebus.tycg.gov.tw/cms/api/route/6760/map/1013/image,http://ebus.tycg.gov.tw/cms/api/route/6760/stop-address.pdf,2
6750,1,L216,平南藍,平鎮區公所,平鎮區公所,6750,免費巴士,,,平鎮,http://ebus.tycg.gov.tw/cms/api/route/6750/map/1014/image,http://ebus.tycg.gov.tw/cms/api/route/6750/stop-address.pdf,2
6750,24,L216,平南藍,平鎮區公所,平鎮區公所,6750,免費巴士,,,平鎮,http://ebus.tycg.gov.tw/cms/api/route/6750/map/1014/image,http://ebus.tycg.gov.tw/cms/api/route/6750/stop-address.pdf,2
6770,1,L217,高連紅,平鎮區公所,平鎮區公所,6770,免費巴士,,,平鎮,http://ebus.tycg.gov.tw/cms/api/route/6770/map/1015/image,http://ebus.tycg.gov.tw/cms/api/route/6770/stop-address.pdf,2
6770,24,L217,高連紅,平鎮區公所,平鎮區公所,6770,免費巴士,,,平鎮,http://ebus.tycg.gov.tw/cms/api/route/6770/map/1015/image,http://ebus.tycg.gov.tw/cms/api/route/6770/stop-address.pdf,2
6780,1,L218,高連藍,平鎮區公所,平鎮區公所,6780,免費巴士,,,平鎮,http://ebus.tycg.gov.tw/cms/api/route/6780/map/1017/image,http://ebus.tycg.gov.tw/cms/api/route/6780/stop-address.pdf,2
6780,24,L218,高連藍,平鎮區公所,平鎮區公所,6780,免費巴士,,,平鎮,http://ebus.tycg.gov.tw/cms/api/route/6780/map/1017/image,http://ebus.tycg.gov.tw/cms/api/route/6780/stop-address.pdf,2
53020,6,L302,黃線,蘆竹區公所(左線),蘆竹區公所(右線),53020,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53020/map/506/image,http://ebus.tycg.gov.tw/cms/api/route/53020/stop-address.pdf,2
53021,6,L302A,黃線A,戶政地政衛生所(左線),戶政地政衛生所(右線),53021,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53021/map/249/image,http://ebus.tycg.gov.tw/cms/api/route/53021/stop-address.pdf,2
53022,6,L302B,黃線B,捷運山鼻站(左線),捷運山鼻站(右線),53022,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53022/map/480/image,http://ebus.tycg.gov.tw/cms/api/route/53022/stop-address.pdf,2
53030,6,L303,棕線,蘆竹區公所(左線),蘆竹區公所(右線),53030,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53030/map/915/image,http://ebus.tycg.gov.tw/cms/api/route/53030/stop-address.pdf,2
53031,6,L303A,棕線A(繞駛威天宮),蘆竹區公所,蘆竹區公所,53030,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53031/map/1600/image,http://ebus.tycg.gov.tw/cms/api/route/53031/stop-address.pdf,2
53060,6,L306A,紅線A(經八股路),蘆竹區公所,大竹,53060,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53060/map/962/image,http://ebus.tycg.gov.tw/cms/api/route/53060/stop-address.pdf,2
53061,6,L306B,紅線B(經蘆竹),蘆竹區公所,大竹,53061,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53061/map/963/image,http://ebus.tycg.gov.tw/cms/api/route/53061/stop-address.pdf,2
53090,6,L309,藍海線,蘆竹區公所,蘆竹區公所,53090,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53090/map/257/image,http://ebus.tycg.gov.tw/cms/api/route/53090/stop-address.pdf,2
53091,6,L309A,藍海線A,山腳郵局,蘆竹區公所,53091,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53091/map/258/image,http://ebus.tycg.gov.tw/cms/api/route/53091/stop-address.pdf,2
53092,6,L309B,藍海線B,蘆竹區公所,蘆竹區公所,53092,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53092/map/259/image,http://ebus.tycg.gov.tw/cms/api/route/53092/stop-address.pdf,2
53100,24,L310,龜山紅線,龜山區公所,龜山分局,53100,免費巴士,,,龜山,http://ebus.tycg.gov.tw/cms/api/route/53100/map/482/image,http://ebus.tycg.gov.tw/cms/api/route/53100/stop-address.pdf,2
53110,24,L311,龜山藍線,龜山區公所,龜山國小,53110,免費巴士,,,龜山,http://ebus.tycg.gov.tw/cms/api/route/53110/map/483/image,http://ebus.tycg.gov.tw/cms/api/route/53110/stop-address.pdf,2
53170,24,L317,長庚醫院紅線(行駛桃園分院及養生村),龜山區公所,龜山區公所,53170,免費巴士,,,龜山,http://ebus.tycg.gov.tw/cms/api/route/53170/map/1721/image,http://ebus.tycg.gov.tw/cms/api/route/53170/stop-address.pdf,2
53171,24,L317A,長庚醫院紅線(繞駛文青路),龜山區公所,龜山區公所,53171,免費巴士,,,龜山,http://ebus.tycg.gov.tw/cms/api/route/53171/map/1722/image,http://ebus.tycg.gov.tw/cms/api/route/53171/stop-address.pdf,2
53180,24,L318,長庚醫院紅線(未行駛桃園分院及養生村),龜山區公所,龜山區公所,53180,免費巴士,,,龜山,http://ebus.tycg.gov.tw/cms/api/route/53180/map/1723/image,http://ebus.tycg.gov.tw/cms/api/route/53180/stop-address.pdf,2
53190,24,L319,長庚醫院藍線,龜山區公所,龜山區公所,53190,免費巴士,,,龜山,http://ebus.tycg.gov.tw/cms/api/route/53190/map/1724/image,http://ebus.tycg.gov.tw/cms/api/route/53190/stop-address.pdf,2
53191,24,L319A,長庚醫院藍線(繞駛文青路),龜山區公所,龜山區公所,53191,免費巴士,,,龜山,http://ebus.tycg.gov.tw/cms/api/route/53191/map/1725/image,http://ebus.tycg.gov.tw/cms/api/route/53191/stop-address.pdf,2
53250,24,L325,中坑線,龜山區公所,龜山國小,53250,免費巴士,,,龜山,http://ebus.tycg.gov.tw/cms/api/route/53250/map/244/image,http://ebus.tycg.gov.tw/cms/api/route/53250/stop-address.pdf,2
53260,24,L326,坪頂線 - 長庚國小開,長庚國小,林口長庚醫院,53260,免費巴士,,,龜山,http://ebus.tycg.gov.tw/cms/api/route/53260/map/1726/image,http://ebus.tycg.gov.tw/cms/api/route/53260/stop-address.pdf,2
53270,24,L327,坪頂線 - 林口長庚開,林口長庚醫院,長庚國小,53270,免費巴士,,,龜山,http://ebus.tycg.gov.tw/cms/api/route/53270/map/1727/image,http://ebus.tycg.gov.tw/cms/api/route/53270/stop-address.pdf,2
43290,24,L329,嶺頂線(經優美街),龜山區公所,龜山區公所,53120,免費巴士,,,龜山,http://ebus.tycg.gov.tw/cms/api/route/43290/map/1395/image,http://ebus.tycg.gov.tw/cms/api/route/43290/stop-address.pdf,2
53311,6,L331A,灰線A,三商公司,錦興國小,53311,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53311/map/1024/image,http://ebus.tycg.gov.tw/cms/api/route/53311/stop-address.pdf,2
53313,6,L331C,灰線C,長榮空廚,光明國中,53313,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53313/map/1026/image,http://ebus.tycg.gov.tw/cms/api/route/53313/stop-address.pdf,2
53314,6,L331D,灰線D,光明國中,長榮空廚,53314,免費巴士,蘆竹,5965854,蘆竹,http://ebus.tycg.gov.tw/cms/api/route/53314/map/1027/image,http://ebus.tycg.gov.tw/cms/api/route/53314/stop-address.pdf,2
55020,925,L502,林口長庚藍線,大皇冠社區,長庚桃園分院,55020,免費巴士,,,大園,http://ebus.tycg.gov.tw/cms/api/route/55020/map/1081/image,http://ebus.tycg.gov.tw/cms/api/route/55020/stop-address.pdf,2
55060,925,L506,捷運接駁線,大園區公所,捷運橫山站,55060,免費巴士,,,大園,http://ebus.tycg.gov.tw/cms/api/route/55060/map/1083/image,http://ebus.tycg.gov.tw/cms/api/route/55060/stop-address.pdf,2
55070,925,L507,竹圍綠線,竹圍國小,大園區公所,55070,免費巴士,,,大園,http://ebus.tycg.gov.tw/cms/api/route/55070/map/1447/image,http://ebus.tycg.gov.tw/cms/api/route/55070/stop-address.pdf,2
55080,925,L508,捷運大園站  -  富文宮,捷運大園站,富文宮,55080,免費巴士,,,大園,http://ebus.tycg.gov.tw/cms/api/route/55080/map/1085/image,http://ebus.tycg.gov.tw/cms/api/route/55080/stop-address.pdf,2
5120,1,T512,觀音站 - 桃園長庚轉運站,觀音站,桃園長庚轉運站,5120,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5120/map/1969/image,,10
5121,1,T512A,桃園長庚轉運站 - 高鐵桃園站,桃園長庚轉運站,高鐵桃園站,5121,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5121/map/1918/image,,10
5130,40,T513,白玉 - 高鐵桃園站,白玉,高鐵桃園站,5130,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5130/map/1920/image,,10
5130,23,T513,白玉 - 高鐵桃園站,白玉,高鐵桃園站,5130,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5130/map/1920/image,,10
5150,40,T515,埔頂 - 高鐵桃園站,埔頂,高鐵桃園站,5150,RTY,,,RG,http://ebus.tycg.gov.tw/cms/api/route/5150/map/1921/image,,10
